name,link,address,google_url,phone
Living Clinic - Clínica de Medicina Estética e Cirurgia Plástica,https://livingclinic.pt/,"Av. da Boavista 117 6º, Sala 607, 4050-115 Porto",https://www.google.com/maps/place/Living+Clinic+-+Cl%C3%ADnica+de+Medicina+Est%C3%A9tica+e+Cirurgia+Pl%C3%A1stica/data=!4m7!3m6!1s0xd2465213b48ba65:0x8aecddb5dd1ee2b4!8m2!3d41.1570571!4d-8.6253302!16s%2Fg%2F11m__hvfps!19sChIJZbpIOyFlJA0RtOIe3bXd7Io?authuser=0&hl=pt-PT&rclk=1,22 010 5700
Colors Pet Care,https://wa.me/5511977607071,"R. Condor, 13 - Jardim Previdencia, São Paulo - SP, 04159-060, Brasil",https://www.google.com/maps/place/Colors+Pet+Care/data=!4m7!3m6!1s0x94ce5b9745fa6b3d:0x9c39736ec03ded09!8m2!3d-23.6252721!4d-46.6133647!16s%2Fg%2F11t6j7m4c4!19sChIJPWv6RZdbzpQRCe09wG5zOZw?authuser=0&hl=pt-PT&rclk=1,+55 11 97760-7071
Supermercado Condor Joinville,https://www.condor.com.br/,"R. Florianópolis, 100 - Itaum, Joinville - SC, 89210-085, Brasil",https://www.google.com/maps/place/Supermercado+Condor+Joinville/data=!4m7!3m6!1s0x94deb0fde31dafb9:0x76a763d6c07289cf!8m2!3d-26.3227387!4d-48.840524!16s%2Fg%2F11c1dzd17r!19sChIJua8d4_2w3pQRz4lywNZjp3Y?authuser=0&hl=pt-PT&rclk=1,+55 47 3463-3199
Beleza Green • Terapia Capilar I Tratamento para Queda de Cabelo no Largo do Machado na Zona Sul do Rio de Janeiro,http://belezagreen.com.br/,"Galeria Condor - Largo do Machado, 29 - Catete, Rio de Janeiro - RJ, 22221-901, Brasil",https://www.google.com/maps/place/Beleza+Green+%E2%80%A2+Terapia+Capilar+I+Tratamento+para+Queda+de+Cabelo+no+Largo+do+Machado+na+Zona+Sul+do+Rio+de+Janeiro/data=!4m7!3m6!1s0x997f0cce0269eb:0x7937eb9cb753458e!8m2!3d-22.9315062!4d-43.1787761!16s%2Fg%2F11jv459yjc!19sChIJ62kCzgx_mQARjkVTt5zrN3k?authuser=0&hl=pt-PT&rclk=1,+55 21 97106-9175
Farmácia Lautert - Matriz,,"R. Ipiranga, 450 - Centro, Condor - RS, 98290-000, Brasil",https://www.google.com/maps/place/Farm%C3%A1cia+Lautert+-+Matriz/data=!4m7!3m6!1s0x94fc53c8ad8f8665:0x391efeb494c22f6a!8m2!3d-28.2051765!4d-53.4819766!16s%2Fg%2F11ks44z31n!19sChIJZYaPrchT_JQRai_ClLT-Hjk?authuser=0&hl=pt-PT&rclk=1,+55 55 99624-8042
Acertt,,"Sala 1207 12ºandar Galeria Condor 29, Largo do Machado - Catete, Rio de Janeiro - RJ, 22221-020, Brasil",https://www.google.com/maps/place/Acertt/data=!4m7!3m6!1s0x997f86972f50cb:0x4d9d39129636e27c!8m2!3d-22.9314705!4d-43.1787573!16s%2Fg%2F1ptw6x2r0!19sChIJy1Avl4Z_mQARfOI2lhI5nU0?authuser=0&hl=pt-PT&rclk=1,+55 21 2245-6482
Dra Bruna Rezende - Estética Avançada,https://instagram.com/estetica.brunarezende?igshid=YmMyMTA2M2Y=,"Avenida Roberto Camelier, Passagem Allan Kardec, 750 - Condor, Belém - PA, 66033-130, Brasil",https://www.google.com/maps/place/Dra+Bruna+Rezende+-+Est%C3%A9tica+Avan%C3%A7ada/data=!4m7!3m6!1s0x92a48d9169af77f9:0xd77839747d1c138f!8m2!3d-1.4745318!4d-48.4806489!16s%2Fg%2F11rz2zv793!19sChIJ-XevaZGNpJIRjxMcfXQ5eNc?authuser=0&hl=pt-PT&rclk=1,+55 91 98488-2303
A.A. Grupo Condor,https://www.aa.org.br/,"Largo do Machado, 29 - Catete, Rio de Janeiro - RJ, 20010-090, Brasil",https://www.google.com/maps/place/A.A.+Grupo+Condor/data=!4m7!3m6!1s0x997f8682a3afd1:0xaa5cd83ca7ba6c4a!8m2!3d-22.9315062!4d-43.1787761!16s%2Fg%2F1v420p85!19sChIJ0a-jgoZ_mQARSmy6pzzYXKo?authuser=0&hl=pt-PT&rclk=1,+55 21 2253-3377
Supermercado Condor Londrina,https://www.condor.com.br/,"R. Rio Grande do Sul, 50 - Matarazzo, Londrina - PR, 86026-080, Brasil",https://www.google.com/maps/place/Supermercado+Condor+Londrina/data=!4m7!3m6!1s0x94eb449e726202a5:0x1b3f26963626333d!8m2!3d-23.308576!4d-51.1534108!16s%2Fg%2F1tdh9lp1!19sChIJpQJicp5E65QRPTMmNpYmPxs?authuser=0&hl=pt-PT&rclk=1,+55 43 3322-8080
Galeria Condor,https://www.instagram.com/galeriacondorrio?igsh=MWUzYzV4b3dza2M2OQ==,"Largo do Machado, 29 - Catete, Rio de Janeiro - RJ, 22221-020, Brasil",https://www.google.com/maps/place/Galeria+Condor/data=!4m7!3m6!1s0x997f86baef452b:0xc3a527a4c3bb4233!8m2!3d-22.9315062!4d-43.1787761!16s%2Fg%2F12ltdsm7v!19sChIJK0XvuoZ_mQARM0K7w6QnpcM?authuser=0&hl=pt-PT&rclk=1,+55 21 2265-6401
Clinica Estética Avançada,,"Rua Dr. Queirós Ribeiro nº220, 4590-590 Paços de Ferreira",https://www.google.com/maps/place/Clinica+Est%C3%A9tica+Avan%C3%A7ada/data=!4m7!3m6!1s0xd248d4e47361083:0x68e11e654457402f!8m2!3d41.2751477!4d-8.3873498!16s%2Fg%2F11pdgl9q7z!19sChIJgxA2R06NJA0RL0BXRGUe4Wg?authuser=0&hl=pt-PT&rclk=1,911 931 981
"Beleza Green Produtos para Queda de Cabelo Calvície Nutrição Capilar I No Largo do Machado na Galeria Condor, 29s de Fios",http://www.belezagreencosmeticos.com.br/,"Largo do Machado - Catete, Rio de Janeiro - RJ, 22221-020, Brasil","https://www.google.com/maps/place/Beleza+Green+Produtos+para+Queda+de+Cabelo+Calv%C3%ADcie+Nutri%C3%A7%C3%A3o+Capilar+I+No+Largo+do+Machado+na+Galeria+Condor,+29s+de+Fios/data=!4m7!3m6!1s0x997fa6a968747f:0xdd6ace3692e8331c!8m2!3d-22.9304328!4d-43.1786085!16s%2Fg%2F11scpwf4bh!19sChIJf3RoqaZ_mQARHDPokjbOat0?authuser=0&hl=pt-PT&rclk=1",+55 21 97711-0332
Studio Clodoaldo Lima Oficial,https://www.instagram.com/clodoaldolima_oficial/,"Rua José Henrique Tomaz de Lima, 164 - Vila Verde, São Paulo - SP, 08230-850, Brasil",https://www.google.com/maps/place/Studio+Clodoaldo+Lima+Oficial/data=!4m7!3m6!1s0x94ce6174f10bf193:0xd156d9e6754105ef!8m2!3d-23.5151522!4d-46.4472848!16s%2Fg%2F11tp173bj3!19sChIJk_EL8XRhzpQR7wVBdebZVtE?authuser=0&hl=pt-PT&rclk=1,+55 11 95152-4441
Micropigmentação Fios e Pele,https://www.instagram.com/fiosepelerj/,"Largo do Machado, 39 - Catete, Rio de Janeiro - RJ, 22221-020, Brasil",https://www.google.com/maps/place/Micropigmenta%C3%A7%C3%A3o+Fios+e+Pele/data=!4m7!3m6!1s0x997f0ec045f7cf:0x6af94922b919dd6f!8m2!3d-22.9314169!4d-43.1791999!16s%2Fg%2F11kpcx49qq!19sChIJz_dFwA5_mQARb90ZuSJJ-Wo?authuser=0&hl=pt-PT&rclk=1,+55 21 98209-0174
Supermercado Condor Almirante Tamandaré,https://www.condor.com.br/,"R. Antônio Johnson, 4200 - Alto Pinheiros, Alm. Tamandaré - PR, 83503-000, Brasil",https://www.google.com/maps/place/Supermercado+Condor+Almirante+Tamandar%C3%A9/data=!4m7!3m6!1s0x94dcddfaf985891b:0x79e678ed4aca50f8!8m2!3d-25.3326295!4d-49.2718361!16s%2Fg%2F11b6_0sqxg!19sChIJG4mF-frd3JQR-FDKSu145nk?authuser=0&hl=pt-PT&rclk=1,+55 41 3888-2243
AC CLINIC - Clínica de Estética,https://www.instagram.com/acclinicportugal/,"Jardim Da Amoreira, Av. Augusto Hilário Lote 22 loja 7D, 2620-528 Ramada",https://www.google.com/maps/place/AC+CLINIC+-+Cl%C3%ADnica+de+Est%C3%A9tica/data=!4m7!3m6!1s0xd192de84349c687:0xf2b456848ca73696!8m2!3d38.8134165!4d-9.1886658!16s%2Fg%2F11j4qrvlpw!19sChIJh8ZJQ-gtGQ0RljanjIRWtPI?authuser=0&hl=pt-PT&rclk=1,916 463 652
Magrass Emagrecimento Saudável & Estética de Resultado - Arapongas,https://www.magrass.com.br/,"R. Condor, 889 - Vila Cascata, Arapongas - PR, 86701-472, Brasil",https://www.google.com/maps/place/Magrass+Emagrecimento+Saud%C3%A1vel+%26+Est%C3%A9tica+de+Resultado+-+Arapongas/data=!4m7!3m6!1s0x94eca3e0348adc8d:0x483650f64e15302c!8m2!3d-23.4089032!4d-51.431963!16s%2Fg%2F11gbkg_znv!19sChIJjdyKNOCj7JQRLDAVTvZQNkg?authuser=0&hl=pt-PT&rclk=1,+55 43 99824-0040
Clinica Rani Bernardo,,"R. Prof. Vitorino Nemésio 1, 2695-653 São João da Talha",https://www.google.com/maps/place/Clinica+Rani+Bernardo/data=!4m7!3m6!1s0xd192d630eb9ec3f:0x47a2a8f3342575ce!8m2!3d38.8355105!4d-9.1027856!16s%2Fg%2F11tp3v9sw1!19sChIJP-y5DmMtGQ0RznUlNPOookc?authuser=0&hl=pt-PT&rclk=1,915 497 828
Cea Clinic,https://ceaclinic.pt/,"Rua Via Foral Velho de Dona Teresa, nº 1680, 4990-009 Pte. de Lima",https://www.google.com/maps/place/Cea+Clinic/data=!4m7!3m6!1s0xd25a5972b1149e1:0x89ccbc7c89caf26d!8m2!3d41.7597795!4d-8.5831605!16s%2Fg%2F11t5xpy0q9!19sChIJ4UkRK5elJQ0RbfLKiXy8zIk?authuser=0&hl=pt-PT&rclk=1,258 751 368
Ultra Saúde,https://business.google.com/create?fp=3931542730589634027&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"R. Condor, 1719 - Centro, Arapongas - PR, 86701-210, Brasil",https://www.google.com/maps/place/Ultra+Sa%C3%BAde/data=!4m7!3m6!1s0x94eca3c746ce7703:0x368fa54884107deb!8m2!3d-23.4151656!4d-51.4366798!16s%2Fg%2F11j93myng6!19sChIJA3fORsej7JQR630QhEiljzY?authuser=0&hl=pt-PT&rclk=1,
Cia da Saúde • Condor Itaum,https://instagram.com/ciadasaudecondor?igshid=YmMyMTA2M2Y=,"Rua Florianópolis, 100 - sala 36 Condor - Itaum, Joinville - SC, 89210-085, Brasil",https://www.google.com/maps/place/Cia+da+Sa%C3%BAde+%E2%80%A2+Condor+Itaum/data=!4m7!3m6!1s0x94deb101e4084923:0xf315864b89384fd8!8m2!3d-26.3227871!4d-48.8404673!16s%2Fg%2F11by_py6c1!19sChIJI0kI5AGx3pQR2E84iUuGFfM?authuser=0&hl=pt-PT&rclk=1,+55 47 3801-1316
Coporal&Facial Clinic,,"R. de Sá da Bandeira nº 603, 4000-437 Porto",https://www.google.com/maps/place/Coporal%26Facial+Clinic/data=!4m7!3m6!1s0xd2465930a5ff41d:0xc020fed3ceff7df5!8m2!3d41.1514686!4d-8.6065405!16s%2Fg%2F11g0dv7x8g!19sChIJHfRfCpNlJA0R9X3_ztP-IMA?authuser=0&hl=pt-PT&rclk=1,22 203 1016
Up Clinic,http://www.upclinic.pt/,"R. António Saldanha 67, 1400-020 Lisboa",https://www.google.com/maps/place/Up+Clinic/data=!4m7!3m6!1s0xd1ecdc0fd17e96f:0x9941fddbf9d227e3!8m2!3d38.7087798!4d-9.2142182!16s%2Fg%2F11h5wyj0mx!19sChIJb-kX_cDNHg0R4yfS-dv9QZk?authuser=0&hl=pt-PT&rclk=1,925 227 377
FACIAL Clinic Porto,http://www.facialporto.pt/,"R. do Carvalho 1, 4150-192 Porto",https://www.google.com/maps/place/FACIAL+Clinic+Porto/data=!4m7!3m6!1s0xd246f9386d012ff:0x5fe67622eec8d781!8m2!3d41.1528027!4d-8.6696471!16s%2Fg%2F11h03f8nqz!19sChIJ_xLQhpNvJA0RgdfI7iJ25l8?authuser=0&hl=pt-PT&rclk=1,926 744 800
Dra Taynara Waldrich - Biomédica Esteta,https://wa.me/5543999624356,"R. Condor, 1460 - Sala 03 - Centro, Arapongas - PR, 86700-135, Brasil",https://www.google.com/maps/place/Dra+Taynara+Waldrich+-+Biom%C3%A9dica+Esteta/data=!4m7!3m6!1s0x94eca3724e2fe045:0x2122c0fbcfb7d383!8m2!3d-23.4129508!4d-51.4354503!16s%2Fg%2F11lkcb282w!19sChIJReAvTnKj7JQRg9O3z_vAIiE?authuser=0&hl=pt-PT&rclk=1,+55 43 99962-4356
VIP CLINIC,https://pt.zappysoftware.com/m/vipclinic,"Av. dos Escultores 119 Loja 5/6, 4400-139 Vila Nova de Gaia",https://www.google.com/maps/place/VIP+CLINIC/data=!4m7!3m6!1s0xd2465e222b0c359:0xc554da3838189869!8m2!3d41.1373108!4d-8.6385843!16s%2Fg%2F11smmf10sr!19sChIJWcOwIuJlJA0RaZgYODjaVMU?authuser=0&hl=pt-PT&rclk=1,912 847 340
Consultório Odontológico Popula,https://business.google.com/create?fp=5150208497707146206&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Av. Roberto Camelier, 1460 - Jurunas, Belém - PA, 66033-970, Brasil",https://www.google.com/maps/place/Consult%C3%B3rio+Odontol%C3%B3gico+Popula/data=!4m7!3m6!1s0x92a48e73e4877605:0x4779375779085bde!8m2!3d-1.4713013!4d-48.4840524!16s%2Fg%2F1ptxxwxyt!19sChIJBXaH5HOOpJIR3lsIeVc3eUc?authuser=0&hl=pt-PT&rclk=1,+55 91 3271-6382
Otica Condor,,"shopping green tower, Rua Emiliano Perneta, 288 - lj9 - Centro, Curitiba - PR, 80010-050, Brasil",https://www.google.com/maps/place/Otica+Condor/data=!4m7!3m6!1s0x94dce472641afb03:0xf4a72b00377b38da!8m2!3d-25.4344538!4d-49.2751326!16s%2Fg%2F1tfb343g!19sChIJA_saZHLk3JQR2jh7NwArp_Q?authuser=0&hl=pt-PT&rclk=1,+55 41 98445-3353
Laura Bischoff Hartmann Esteticista e Cosmetóloga,http://instagram.com/esteticistaecosmetologa,,https://www.google.com/maps/place/Laura+Bischoff+Hartmann+Esteticista+e+Cosmet%C3%B3loga/data=!4m7!3m6!1s0x94fc8b32d4bfaff7:0xb3fa941dec789f23!8m2!3d-14.4095262!4d-51.31668!16s%2Fg%2F11k6j1h36x!19sChIJ96-_1DKL_JQRI5947B2U-rM?authuser=0&hl=pt-PT&rclk=1,+55 55 99679-0046
Cia da Saúde Produtos Naturais • Condor America,https://www.villeprodutosnaturais.com.br/,"R. Alm. Barroso, 716 - sala 03 - América, Joinville - SC, 89204-200, Brasil",https://www.google.com/maps/place/Cia+da+Sa%C3%BAde+Produtos+Naturais+%E2%80%A2+Condor+America/data=!4m7!3m6!1s0x94deaf6533b5f381:0xffbb142d0c57706a!8m2!3d-26.2821842!4d-48.8507447!16s%2Fg%2F11grtyndyl!19sChIJgfO1M2Wv3pQRanBXDC0Uu_8?authuser=0&hl=pt-PT&rclk=1,+55 47 98446-0123
Farmácia Bem Estar,https://business.google.com/create?fp=8002331588796206767&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"R. Condor, 1025 - Vila Cascata, Arapongas - PR, 86701-210, Brasil",https://www.google.com/maps/place/Farm%C3%A1cia+Bem+Estar/data=!4m7!3m6!1s0x94eca3e05b4a0c55:0x6f0dfe2e8d15ceaf!8m2!3d-23.4099179!4d-51.4326942!16s%2Fg%2F1tfzyn7h!19sChIJVQxKW-Cj7JQRr84VjS7-DW8?authuser=0&hl=pt-PT&rclk=1,+55 43 3252-0555
Centro Clínico Anelli,https://business.google.com/create?fp=14127068168362108791&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"R. Condor, 680 - Vila Cascata, Arapongas - PR, 86701-472, Brasil",https://www.google.com/maps/place/Centro+Cl%C3%ADnico+Anelli/data=!4m7!3m6!1s0x94eca3e1dfe54785:0xc40d6da694f3a777!8m2!3d-23.40723!4d-51.4310022!16s%2Fg%2F11f26458fb!19sChIJhUfl3-Gj7JQRd6fzlKZtDcQ?authuser=0&hl=pt-PT&rclk=1,+55 43 99654-3180
UBS Del Condor,https://www.arapongas.pr.gov.br/educacao/8222_noticia_ubs-del-condor-ja-atende-em-novo-espaco,"R. Jacuguacu, 88 - Conj. Flamingos, Arapongas - PR, 86703-340, Brasil",https://www.google.com/maps/place/UBS+Del+Condor/data=!4m7!3m6!1s0x94eca14dea0ec9f3:0x394364f6c5a59a9d!8m2!3d-23.3923495!4d-51.4203346!16s%2Fg%2F11ckz80f1x!19sChIJ88kO6k2h7JQRnZqlxfZkQzk?authuser=0&hl=pt-PT&rclk=1,+55 43 3902-1218
Psicóloga Patrícia Nascentes,,"Galeria Condor, 29 - Laranjeiras, Rio de Janeiro - RJ, 22221-020, Brasil",https://www.google.com/maps/place/Psic%C3%B3loga+Patr%C3%ADcia+Nascentes/data=!4m7!3m6!1s0x997f86f354f85f:0xd94fc17cdd4070aa!8m2!3d-22.93218!4d-43.1801458!16s%2Fg%2F11vpy0d51b!19sChIJX_hU84Z_mQARqnBA3XzBT9k?authuser=0&hl=pt-PT&rclk=1,+55 21 99042-6800
Farma Conde,http://www.farmaconde.com.br/,"Av. Amador Bueno da Veiga, 204 208 - Penha de França, São Paulo - SP, 03636-000, Brasil",https://www.google.com/maps/place/Farma+Conde/data=!4m7!3m6!1s0x94ce5e4ef8f77d59:0x23023d731516991e!8m2!3d-23.5231096!4d-46.5427218!16s%2Fg%2F1ptyfjh4t!19sChIJWX33-E5ezpQRHpkWFXM9AiM?authuser=0&hl=pt-PT&rclk=1,+55 11 2589-2350
Studio do olho,https://business.google.com/create?fp=12720575381611690726&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Largo do Machado, 29 - Catete, Rio de Janeiro - RJ, 22221-020, Brasil",https://www.google.com/maps/place/Studio+do+olho/data=!4m7!3m6!1s0x997f8682a3afd1:0xb0888fe9bf8b3ae6!8m2!3d-22.9315074!4d-43.1787648!16s%2Fg%2F1tsjfw2_!19sChIJ0a-jgoZ_mQAR5jqLv-mPiLA?authuser=0&hl=pt-PT&rclk=1,+55 21 2205-8194
Lady&Lord - Shop. Mueller,http://www.ladyelord.com.br/,"Av. Cândido de Abreu - Centro Cívico, Curitiba - PR, 80530-060, Brasil",https://www.google.com/maps/place/Lady%26Lord+-+Shop.+Mueller/data=!4m7!3m6!1s0x94dce411191aa6bd:0xe890e3b083e9035!8m2!3d-25.4239399!4d-49.2706692!16s%2Fg%2F12cpnl7k6!19sChIJvaYaGRHk3JQRNZA-CDsOiQ4?authuser=0&hl=pt-PT&rclk=1,+55 41 2111-8900
O Boticário,"https://api.whatsapp.com/send/?phone=558007440010&text=Oi,+Boti!+Vim+pelo+Google+e+gostaria+de+falar+com+a+loja+13440","Av. Cel, R. Cel. Olegário de Macedo, 57 - Centro, Castro - PR, 84165-690, Brasil",https://www.google.com/maps/place/O+Botic%C3%A1rio/data=!4m7!3m6!1s0x94c29d47bb28d211:0x8249abd631d9d5c6!8m2!3d-24.7969499!4d-49.9996792!16s%2Fg%2F1pv5vyp78!19sChIJEdIou0edwpQRxtXZMdarSYI?authuser=0&hl=pt-PT&rclk=1,+55 42 99817-0075
Mega Chaveiro Curitiba | Residencial - Comercial - Condor Pinheirinho,https://api.whatsapp.com/send?phone=5541996630458&text=Ol%C3%A1!%0AQuero%20Agendar%20um%20servi%C3%A7o!%0ATem%20hor%C3%A1rio%20dispon%C3%ADvel?,"Av. Winston Churchill, 2170 - Pinheirinho, Curitiba - PR, 81150-050, Brasil",https://www.google.com/maps/place/Mega+Chaveiro+Curitiba+%7C+Residencial+-+Comercial+-+Condor+Pinheirinho/data=!4m7!3m6!1s0x94dcfd5dbb99d83f:0xb42c036c9e29dac6!8m2!3d-25.5153434!4d-49.2963597!16s%2Fg%2F11tk97rxn9!19sChIJP9iZu1393JQRxtopnmwDLLQ?authuser=0&hl=pt-PT&rclk=1,+55 41 99836-7794
Dharma Terapias Holísticas,https://business.google.com/create?fp=18258152710516957020&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Galeria Condor, Largo do Machado, 29 - sala 818 - Catete, Rio de Janeiro - RJ, 22220-020, Brasil",https://www.google.com/maps/place/Dharma+Terapias+Hol%C3%ADsticas/data=!4m7!3m6!1s0x997f8691af230d:0xfd61fd278532df5c!8m2!3d-22.93149!4d-43.1787724!16s%2Fg%2F11hcw8bk2j!19sChIJDSOvkYZ_mQARXN8yhSf9Yf0?authuser=0&hl=pt-PT&rclk=1,
Clínica MEA | Médico - Estética Avançada,https://business.google.com/create?fp=5992126321693899475&hl=pt-PT&authuser=0&gmbsrc=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=pt-pt-pt-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"Av. da Liberdade nº 108 6º andar, 1250-146 Lisboa",https://www.google.com/maps/place/Cl%C3%ADnica+MEA+%7C+M%C3%A9dico+-+Est%C3%A9tica+Avan%C3%A7ada/data=!4m7!3m6!1s0xd1933734bb5fa71:0x53284f2455d53ad3!8m2!3d38.7187515!4d-9.1436632!16s%2Fg%2F11dxc03cvn!19sChIJcfq1S3MzGQ0R0zrVVSRPKFM?authuser=0&hl=pt-PT&rclk=1,937 252 525
Clínica Internacional Dr. Costa Santiago,http://www.costasantiago.com/,"R. Dr. Silva Teles 14, 1050-080 Lisboa",https://www.google.com/maps/place/Cl%C3%ADnica+Internacional+Dr.+Costa+Santiago/data=!4m7!3m6!1s0xd1933178f7e082d:0xfa18418f242f62ff!8m2!3d38.739004!4d-9.154117!16s%2Fg%2F11kwt02lvh!19sChIJLQh-jxczGQ0R_2IvJI9BGPo?authuser=0&hl=pt-PT&rclk=1,926 673 762
Splendia Odonto,,"R. Carlos Eduardo Nichele, 1676 - Pioneiros, Fazenda Rio Grande - PR, 83833-022, Brasil",https://www.google.com/maps/place/Splendia+Odonto/data=!4m7!3m6!1s0x94dcff15240d62a1:0xbb2ca48b4a5e09ff!8m2!3d-25.646324!4d-49.3135519!16s%2Fg%2F11swmwvt5g!19sChIJoWINJBX_3JQR_wleSoukLLs?authuser=0&hl=pt-PT&rclk=1,+55 41 3193-1415
Dr. Rodrigo Simonini Delfino,https://www.doctoralia.com.br/rodrigo-simonini-delfino-2/psiquiatra/sao-paulo?utm_source=google&utm_medium=gmb&utm_campaign=606729&utm_content=website,"Rua Tabapuã, 821 - Itaim Bibi, São Paulo - SP, 04533-013, Brasil",https://www.google.com/maps/place/Dr.+Rodrigo+Simonini+Delfino/data=!4m7!3m6!1s0x94ce575e29a6f09d:0x9164f83aec82c736!8m2!3d-23.5841687!4d-46.6785213!16s%2Fg%2F11hfp9k2ct!19sChIJnfCmKV5XzpQRNseC7Dr4ZJE?authuser=0&hl=pt-PT&rclk=1,
Dra. Carolina Carneiro,https://api.whatsapp.com/send?phone=5521984038881,"Largo do Machado, 54 - Catete, Rio de Janeiro - RJ, 22221-020, Brasil",https://www.google.com/maps/place/Dra.+Carolina+Carneiro/data=!4m7!3m6!1s0x997f8d52f98403:0x56a2625b2127357c!8m2!3d-22.930637!4d-43.1797219!16s%2Fg%2F11q93fbv55!19sChIJA4T5Uo1_mQARfDUnIVtiolY?authuser=0&hl=pt-PT&rclk=1,+55 21 98403-8881
Maxifarma Nova Rússia,,"Av. João Manoel dos Santos Ribas, 555 - Loja 1 e 2 - Nova Rússia, Ponta Grossa - PR, 84051-410, Brasil",https://www.google.com/maps/place/Maxifarma+Nova+R%C3%BAssia/data=!4m7!3m6!1s0x94e81be635814869:0x7a93acbaefecb317!8m2!3d-25.0917275!4d-50.1708489!16s%2Fg%2F11fv750vtk!19sChIJaUiBNeYb6JQRF7Ps77qsk3o?authuser=0&hl=pt-PT&rclk=1,+55 42 99873-6798
Avenue Clinic,https://avenue.clinic/,"R. Manuel Jesus de Coelho 4 7º Andar, 1150-228 Lisboa",https://www.google.com/maps/place/Avenue+Clinic/data=!4m7!3m6!1s0xd193341e8699f25:0xbae542e87249eb7f!8m2!3d38.7208613!4d-9.1451397!16s%2Fg%2F11jn2yvjgc!19sChIJJZ9p6EEzGQ0Rf-tJcuhC5bo?authuser=0&hl=pt-PT&rclk=1,919 992 774
"Edicleia Lima, Psicólogo",https://www.doctoralia.com.br/edicleia-lima/psicologo-psicanalista/araruama?utm_source=google&utm_medium=gmb&utm_campaign=44680&utm_content=url_appointment,"Galeria Condor - Largo do Machado, nº 29 - sala 1015 - Catete, Rio de Janeiro - RJ, 22221-901, Brasil","https://www.google.com/maps/place/Edicleia+Lima,+Psic%C3%B3logo/data=!4m7!3m6!1s0x997f573a9cfee3:0x8585085499936936!8m2!3d-22.9315146!4d-43.1788345!16s%2Fg%2F11h_3_mf5_!19sChIJ4_6cOld_mQARNmmTmVQIhYU?authuser=0&hl=pt-PT&rclk=1",
O Boticário,"https://api.whatsapp.com/send/?phone=558007440010&text=Oi,+Boti!+Vim+pelo+Google+e+gostaria+de+falar+com+a+loja+12121","R. Xavier da Silva, 657 - Centro, Campo Largo - PR, 83601-010, Brasil",https://www.google.com/maps/place/O+Botic%C3%A1rio/data=!4m7!3m6!1s0x94dd1781d45b68e3:0xba0c3b10163789d2!8m2!3d-25.4596508!4d-49.5239428!16s%2Fg%2F1tg36cl0!19sChIJ42hb1IEX3ZQR0ok3FhA7DLo?authuser=0&hl=pt-PT&rclk=1,+55 41 3392-4691
ANTIAGING CLINIC,http://www.antiaging.pt/,"Praia da Marina de, 8500-345 Portimão",https://www.google.com/maps/place/ANTIAGING+CLINIC/data=!4m7!3m6!1s0xd1b293fee05aec9:0xa7e286ca9485b6f8!8m2!3d37.115678!4d-8.5276969!16s%2Fg%2F11mq3jrv7l!19sChIJya4F7j8pGw0R-LaFlMqG4qc?authuser=0&hl=pt-PT&rclk=1,282 457 074
